id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
35139,2003,1,2003,2003,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"BBC Monitoring Africa 11/12-03; Voice of Oromo Liberation audio web site in Oromo 9 Dec 03: ""Ethiopia: Rebel Oromo Liberation Army reportedly kills 14 soldiers in southeast",,,,,1,Dandama,Oromiya state,East Hararghe zone,8.916666,42.4,POINT (42.400000 8.916666),142285,Ethiopia,530,ETH,Africa,1,2,2003-12-06,2003-12-08,0,0,0,0,0,0,14
34778,2003,1,2003,2003,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 25/12-03; Radio Freedom, Voice of the Ogadeni People audio web site in Somali 23 Dec 03:""Ethiopia: Ogaden rebel group claims killing 17 government soldiers in southeast",,,,,2,Dolo Odo woreda,Somali state,Liben zone,4.178611,42.058889,POINT (42.058889 4.178611),135805,Ethiopia,530,ETH,Africa,1,1,2003-12-13,2003-12-13,0,0,0,0,0,0,4
34943,2003,1,2003,2003,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 25/12-03; Radio Freedom, Voice of the Ogadeni People audio web site in Somali 23 Dec 03:""Ethiopia: Ogaden rebel group claims killing 17 government soldiers in southeast",,,,,2,Degehabur woreda,Somali state,Degehabur zone,8.166667,43.5,POINT (43.500000 8.166667),141568,Ethiopia,530,ETH,Africa,1,1,2003-12-13,2003-12-13,0,0,0,0,0,0,3
35523,2003,1,2003,2003,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Operation Sunny Mountain, 16",,,,Eye Witness,1,Pinyudo town,Gambella state,Administrative zone 2,7.75,34.5,POINT (34.500000 7.750000),140830,Ethiopia,530,ETH,Africa,1,1,2003-12-13,2003-12-13,0,0,1,0,1,1,1
35562,2003,1,2003,2003,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Operation Sunny Mountain, 29",,,,Eye Witness,2,Itang town,Gambella state,Administrative zone 1,8.2,34.266667,POINT (34.266667 8.200000),141549,Ethiopia,530,ETH,Africa,1,1,2003-12-13,2003-12-13,0,0,40,0,40,40,40
34839,2003,1,2003,2003,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 25/12-03; Radio Freedom, Voice of the Ogadeni People audio web site in Somali 23 Dec 03:""Ethiopia: Ogaden rebel group claims killing 17 government soldiers in southeast",,,,,3,Korahe zone,Somali state,Korahe zone,6.74,44.27806,POINT (44.278060 6.740000),139409,Ethiopia,530,ETH,Africa,1,1,2003-12-14,2003-12-14,0,0,0,0,0,0,6
35662,2003,1,2003,2003,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Genocide Watch and Survivors' Right International: ""Today is the Day of Killing Anuaks"", 13",,,,Eye Witness,4,Gambella state,Gambella state,,7.833333,34.5,POINT (34.500000 7.833333),140830,Ethiopia,530,ETH,Africa,1,1,2003-12-23,2003-12-23,0,0,11,0,11,11,11
35544,2003,1,2003,2003,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Genocide Watch and Survivors' Right International: ""Today is the Day of Killing Anuaks"", 13",,,,Eye Witness,2,Abobo town,Gambella state,Administrative zone 2,7.85,34.55,POINT (34.550000 7.850000),140830,Ethiopia,530,ETH,Africa,1,1,2003-12-23,2003-12-23,0,0,3,0,3,3,3
35551,2003,1,2003,2003,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Genocide Watch and Survivors' Right International: ""Today is the Day of Killing Anuaks"", 13",,,,Eye Witness,2,Dimma,Gambella state,,6.507569,34.988992,POINT (34.988992 6.507569),139390,Ethiopia,530,ETH,Africa,1,1,2003-12-24,2003-12-24,0,0,5,0,5,5,5
35791,2003,1,2003,2003,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),-1,"EHRC: Another round of Ethnic Conflict Flared up in West Harrarghe, 73rd Specia report",,,,,2,Mieso woreda,Oromiya state,West Hararghe zone,9.166666,40.666666,POINT (40.666666 9.166666),143002,Ethiopia,530,ETH,Africa,1,1,2003-12-24,2003-12-24,0,1,0,0,1,1,1
35763,2004,0,2004,2004,2,4613,Nyangatom  - Turkana,5223,Nyangatom  - Turkana,712,,Nyangatom ,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,2,Kibish area,SNNP state,South Omo zone,5.233856,35.829131,POINT (35.829131 5.233856),137232,Ethiopia,530,ETH,Africa,1,1,2004-01-01,2004-01-01,0,3,0,0,3,3,3
35552,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"HRW, March 2005, Vol 17, No 3(A): ""Targeting the Anuak"", 30",,,,Eye witnesses,2,Gog village,Gambella state,Administrative zone 2,7.583333,34.5,POINT (34.500000 7.583333),140830,Ethiopia,530,ETH,Africa,1,4,2004-01-01,2004-01-31,0,0,1,0,1,1,1
35545,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Operation Sunny Mountain?, 25",,,,Eye witnesses,2,Abobo town,Gambella state,Administrative zone 2,7.85,34.55,POINT (34.550000 7.850000),140830,Ethiopia,530,ETH,Africa,2,5,2004-01-01,2004-09-30,0,0,38,0,38,38,38
71560,2004,1,2004,2004,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,,,,,AGGREGATION,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,2,5,2004-01-01,2004-12-31,0,0,0,25,0,25,0
71589,2004,1,2004,2004,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,,,,,AGGREGATION,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,2,5,2004-01-01,2004-12-31,0,0,0,25,25,25,0
206805,2004,0,2004,2004,2,13624,Borana - Hamar (Ethiopia),14645,Borana - Hamar (Ethiopia),591,,Borana,6294,,Hamar (Ethiopia),1,"""Lars Krutak - Tattoo Anthropologist,2009-12-31,Ethiopia's last frontier: The bloody worldl of the Hamar tribe""",Lars Krutak - Tattoo Anthropologist,2009-12-31,Ethiopia's last frontier: The bloody worldl of the Hamar tribe,,5,Hamar - Borana border,,,4.974225,36.879308,POINT (36.879308 4.974225),136514,Ethiopia,530,ETH,Africa,1,5,2004-01-01,2004-12-31,1,0,0,0,1,1,1
34276,2004,0,2004,2004,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2004-01-02,2004-01-02,1,0,0,0,1,1,1
35369,2004,1,2004,2004,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,Ethiopian newspaper Wonchif 20/1,,,,OLF military communique,2,Babile woreda,Oromiya state,East Hararghe zone,9.225555,42.332222,POINT (42.332222 9.225555),143005,Ethiopia,530,ETH,Africa,1,1,2004-01-04,2004-01-04,0,0,0,0,0,0,15
35157,2004,1,2004,2004,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,Ethiopian newspaper Wonchif 20/1,,,,OLF military communique,2,Babile woreda,Oromiya state,East Hararghe zone,9.225555,42.332222,POINT (42.332222 9.225555),143005,Ethiopia,530,ETH,Africa,1,1,2004-01-14,2004-01-14,0,0,0,0,0,0,12
35762,2004,0,2004,2004,2,4613,Nyangatom  - Turkana,5223,Nyangatom  - Turkana,712,,Nyangatom ,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,1,Kajamakin village,SNNP state,South Omo zone,5.16929,35.8841,POINT (35.884100 5.169290),137232,Ethiopia,530,ETH,Africa,1,1,2004-01-17,2004-01-17,3,0,0,0,3,3,3
34269,2004,0,2004,2004,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2004-01-25,2004-01-25,1,0,0,0,1,1,1
34270,2004,0,2004,2004,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2004-01-25,2004-01-25,1,0,0,0,1,1,1
35458,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,www.genocidewatch.org/pressreleaseanuak022804.htm,,,,,4,Gambella state,Gambella state,,7.833333,34.5,POINT (34.500000 7.833333),140830,Ethiopia,530,ETH,Africa,1,1,2004-01-28,2004-01-28,0,0,1,0,1,1,1
34032,2004,1,2004,2004,2,4916,Anuak - Highlanders,5526,Anuak - Highlanders,581,,Anuak,1073,,Highlanders,-1,"HRW, March 2005, Vol 17, No 3(A): ""Targeting the Anuak"", 45",,,,Eye Witnesses,2,Dimma,Gambella state,,6.507569,34.988992,POINT (34.988992 6.507569),139390,Ethiopia,530,ETH,Africa,1,1,2004-01-30,2004-01-30,0,50,0,0,50,50,172
34030,2004,1,2004,2004,2,4916,Anuak - Highlanders,5526,Anuak - Highlanders,581,,Anuak,1073,,Highlanders,-1,AC Vol 45 No 6,,,,,2,Abobo town,Gambella state,Administrative zone 2,7.85,34.55,POINT (34.550000 7.850000),140830,Ethiopia,530,ETH,Africa,2,4,2004-02-01,2004-02-28,0,0,0,33,33,33,33
35479,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Operation Sunny Mountain, 33",,,,Eye witnesses,2,Jor woreda,Gambella state,Administrative zone 2,7.833333,33.9,POINT (33.900000 7.833333),140828,Ethiopia,530,ETH,Africa,1,4,2004-02-01,2004-02-28,0,0,40,0,40,40,40
35607,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Genocide Watch/Survivors Rights International (GSW/SRI):""Today is the day of killing Anuaks"", 5, 16",,,,GW/SRI Informer,2,Dimma,Gambella state,,6.507569,34.988992,POINT (34.988992 6.507569),139390,Ethiopia,530,ETH,Africa,1,4,2004-02-01,2004-02-28,0,0,2,0,2,2,2
32762,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"HRW, March 2005, Vol 17, No 3(A): ""Targeting the Anuak"", 28",,,,Eye witnesses,2,Jor woreda,Gambella state,Administrative zone 2,7.833333,33.9,POINT (33.900000 7.833333),140828,Ethiopia,530,ETH,Africa,1,5,2004-02-01,2004-03-31,0,0,7,0,7,7,7
35519,2004,1,2004,2004,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Genocide Watch/Survivors Rights International (GSW/SRI):""Today is the day of killing Anuaks"", 16",,,,GW/SRI Informer,2,Dimma,Gambella state,,6.507569,34.988992,POINT (34.988992 6.507569),139390,Ethiopia,530,ETH,Africa,1,1,2004-02-03,2004-02-03,0,0,40,0,40,40,40
33920,2004,1,2004,2004,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"Radio Freedom, Voice of the Ogadeni People 26/2",,,,,3,Degehabur zone,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,1,1,2004-02-06,2004-02-06,0,0,0,0,0,0,3
34041,2004,0,2004,2004,2,4582,Anuak - Nuer,5192,Anuak - Nuer,581,,Anuak,660,,Nuer,-1,IRIN 9/2-05,,,,UN and humanitarian sources,2,Dimma,Gambella state,,6.507569,34.988992,POINT (34.988992 6.507569),139390,Ethiopia,530,ETH,Africa,1,1,2004-02-06,2004-02-06,0,0,0,0,0,0,40
34765,2004,1,2004,2004,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"Radio Freedom, Voice of the Ogadeni People 26/2",,,,,2,Kebridehar woreda,Somali state,Korahe zone,6.919659,44.149399,POINT (44.149399 6.919659),139409,Ethiopia,530,ETH,Africa,1,1,2004-02-06,2004-02-06,0,0,0,0,0,0,4
35077,2004,1,2004,2004,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"Radio Freedom, Voice of the Ogadeni People 26/2",,,,,3,Korahe zone,Somali state,Korahe zone,6.74,44.27806,POINT (44.278060 6.740000),139409,Ethiopia,530,ETH,Africa,1,1,2004-02-07,2004-02-07,0,0,0,0,0,0,5
35768,2004,0,2004,2004,2,4613,Nyangatom  - Turkana,5223,Nyangatom  - Turkana,712,,Nyangatom ,693,,Turkana,-1,CEWARN Baseline Report for the Karamoja cluster,,,,,1,Natikar village,SNNP state,South Omo zone,5.24629,35.83479,POINT (35.834790 5.246290),137232,Ethiopia,530,ETH,Africa,1,1,2004-02-07,2004-02-07,0,3,0,0,3,3,3
32307,2004,1,2004,2004,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"Radio Freedom, Voice of the Ogadeni People 26/2",,,,,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,1,1,2004-02-09,2004-02-09,0,0,0,0,0,0,1
